cust_id,transaction_type,transaction_date,subscription_type,subscription_price
10354,UPGRADE,2022-04-01,MAX,119
10355,UPGRADE,2022-08-01,PRO,85
10364,UPGRADE,2022-09-01,MAX,119
3,REDUCTION,2022-02-01,BASIC,53
19,REDUCTION,2022-10-01,BASIC,53
23,REDUCTION,2021-05-01,PRO,75
24,REDUCTION,2022-04-01,PRO,85
25,REDUCTION,2022-08-01,BASIC,53
30, ,2022-10-01,BASIC,53
38,REDUCTION,2022-07-01,BASIC,53
40,REDUCTION,2021-10-01,BASIC,43
41,REDUCTION,2022-10-01,BASIC,53
43,REDUCTION,2021-10-01,PRO,75
44,REDUCTION,2022-08-01,BASIC,53
48,REDUCTION,2021-02-01,PRO,75
52,REDUCTION,2022-06-01,PRO,85
59,REDUCTION,2022-11-01,BASIC,53
63,REDUCTION,2020-11-01,PRO,65
64,REDUCTION,2020-04-01,PRO,65
66,REDUCTION,2022-04-01,BASIC,53
68,REDUCTION,2022-04-01,BASIC,53
71,REDUCTION,2021-08-01,BASIC,43
72,REDUCTION,2022-02-01,BASIC,53
76,REDUCTION,2022-11-01,BASIC,53
80,REDUCTION,2022-07-01,BASIC,53
81,REDUCTION,2022-01-01,PRO,85
84,REDUCTION,2020-10-01,PRO,65
86,REDUCTION,2022-08-01,BASIC,53
87,REDUCTION,2020-06-01,BASIC,33
89,REDUCTION,2021-05-01,BASIC,43
91,REDUCTION,2021-09-01,BASIC,43
96,REDUCTION,2022-10-01,PRO,85
104,REDUCTION,2021-09-01,BASIC,43
106,REDUCTION,2021-08-01,PRO,75
107,REDUCTION,2022-07-01,PRO,85
114,REDUCTION,2022-08-01,BASIC,53
116,REDUCTION,2021-03-01,BASIC,43
121,REDUCTION,2021-09-01,BASIC,43
122,REDUCTION,2021-12-01,PRO,75
124,REDUCTION,2021-10-01,BASIC,43
127,REDUCTION,2022-02-01,BASIC,53
129,REDUCTION,2022-05-01,BASIC,53
137,REDUCTION,2022-08-01,PRO,85
138,REDUCTION,2021-06-01,BASIC,43
139,REDUCTION,2021-12-01,PRO,75
141,REDUCTION,2022-07-01,BASIC,53
149,REDUCTION,2021-01-01,BASIC,43
160,REDUCTION,2021-12-01,BASIC,43
161,REDUCTION,2021-09-01,BASIC,43
164,REDUCTION,2021-07-01,BASIC,43
167,REDUCTION,2022-04-01,BASIC,53
168,REDUCTION,2021-05-01,BASIC,43
173,REDUCTION,2022-08-01,BASIC,53
175,REDUCTION,2021-04-01,BASIC,43
177,REDUCTION,2021-12-01,BASIC,43
185,REDUCTION,2022-04-01,BASIC,53
193,REDUCTION,2022-06-01,BASIC,53
198,REDUCTION,2021-11-01,BASIC,43
199,REDUCTION,2022-10-01,PRO,85
208,REDUCTION,2020-09-01,BASIC,33
209,REDUCTION,2022-03-01,PRO,85
215,REDUCTION,2022-09-01,BASIC,53
217,REDUCTION,2021-08-01,PRO,75
229,REDUCTION,2022-02-01,BASIC,53
234,REDUCTION,2022-01-01,BASIC,53
237,REDUCTION,2021-08-01,PRO,75
240,REDUCTION,2022-01-01,PRO,85
243,REDUCTION,2021-06-01,BASIC,43
246,REDUCTION,2021-05-01,BASIC,43
248,REDUCTION,2020-12-01,BASIC,33
251,REDUCTION,2022-10-01,BASIC,53
252,REDUCTION,2021-07-01,PRO,75
253,REDUCTION,2022-05-01,BASIC,53
256,REDUCTION,2022-03-01,BASIC,53
257,REDUCTION,2021-07-01,BASIC,43
266,REDUCTION,2022-07-01,BASIC,53
267,REDUCTION,2020-04-01,PRO,65
272,REDUCTION,2021-10-01,BASIC,43
275,REDUCTION,2022-01-01,BASIC,53
277,REDUCTION,2021-06-01,BASIC,43
278,REDUCTION,2022-11-01,BASIC,53
284,REDUCTION,2022-06-01,BASIC,53
299,REDUCTION,2021-05-01,PRO,75
302,REDUCTION,2022-07-01,PRO,85
309,REDUCTION,2020-10-01,BASIC,33
311,REDUCTION,2022-05-01,BASIC,53
315,REDUCTION,2021-08-01,BASIC,43
318,REDUCTION,2022-05-01,BASIC,53
320,REDUCTION,2022-06-01,BASIC,53
327,REDUCTION,2021-11-01,BASIC,43
328,REDUCTION,2021-10-01,PRO,75
334,REDUCTION,2021-11-01,BASIC,43
335,REDUCTION,2020-09-01,BASIC,33
343,REDUCTION,2022-03-01,BASIC,53
344,REDUCTION,2022-10-01,PRO,85
351,REDUCTION,2021-03-01,PRO,75
354,REDUCTION,2021-09-01,PRO,75
356,REDUCTION,2022-08-01,BASIC,53
357,REDUCTION,2022-09-01,BASIC,53
359,REDUCTION,2021-09-01,PRO,75
362,REDUCTION,2021-09-01,PRO,75
363,REDUCTION,2022-05-01,BASIC,53
366,REDUCTION,2021-06-01,BASIC,43
370,REDUCTION,2021-06-01,BASIC,43
372,REDUCTION,2021-09-01,BASIC,43
373,REDUCTION,2022-10-01,PRO,85
376,REDUCTION,2021-03-01,BASIC,43
380,REDUCTION,2021-06-01,PRO,75
382,REDUCTION,2022-09-01,BASIC,53
389,REDUCTION,2022-01-01,PRO,85
390,REDUCTION,2022-07-01,BASIC,53
394,REDUCTION,2021-09-01,BASIC,43
402,REDUCTION,2021-10-01,BASIC,43
406,REDUCTION,2022-11-01,BASIC,53
411,REDUCTION,2022-06-01,BASIC,53
421,REDUCTION,2022-09-01,PRO,85
423,REDUCTION,2021-05-01,BASIC,43
425,REDUCTION,2021-03-01,BASIC,43
427,REDUCTION,2022-06-01,PRO,85
429,REDUCTION,2021-03-01,PRO,75
432,REDUCTION,2022-03-01,BASIC,53
436,REDUCTION,2021-09-01,BASIC,43
437,REDUCTION,2022-09-01,BASIC,53
439,REDUCTION,2022-08-01,PRO,85
445,REDUCTION,2022-11-01,BASIC,53
449,REDUCTION,2021-08-01,BASIC,43
456,REDUCTION,2021-07-01,PRO,75
469,REDUCTION,2022-01-01,BASIC,53
484,REDUCTION,2022-08-01,PRO,85
487,REDUCTION,2020-10-01,BASIC,33
493,REDUCTION,2022-05-01,BASIC,53
498,REDUCTION,2022-08-01,BASIC,53
499,REDUCTION,2021-06-01,BASIC,43
500,REDUCTION,2021-04-01,PRO,75
502,REDUCTION,2021-01-01,BASIC,43
505,REDUCTION,2022-09-01,BASIC,53
509,REDUCTION,2022-07-01,BASIC,53
513,REDUCTION,2022-08-01,PRO,85
514,REDUCTION,2022-05-01,PRO,85
516,REDUCTION,2022-06-01,BASIC,53
523,REDUCTION,2022-06-01,BASIC,53
527,REDUCTION,2021-01-01,BASIC,43
528,REDUCTION,2022-06-01,BASIC,53
531,REDUCTION,2021-07-01,PRO,75
539,REDUCTION,2022-05-01,PRO,85
540,REDUCTION,2022-01-01,BASIC,53
541,REDUCTION,2022-10-01,BASIC,53
545,REDUCTION,2021-02-01,BASIC,43
552,REDUCTION,2021-12-01,BASIC,43
557,REDUCTION,2022-05-01,BASIC,53
562,REDUCTION,2022-10-01,PRO,85
583,REDUCTION,2021-10-01,BASIC,43
584,REDUCTION,2022-06-01,BASIC,53
588,REDUCTION,2021-11-01,PRO,75
592,REDUCTION,2022-01-01,BASIC,53
594,REDUCTION,2020-11-01,BASIC,33
601,REDUCTION,2021-06-01,BASIC,43
602,REDUCTION,2020-09-01,BASIC,33
605,REDUCTION,2021-01-01,BASIC,43
606,REDUCTION,2021-02-01,BASIC,43
614,REDUCTION,2020-12-01,PRO,65
615,REDUCTION,2022-11-01,PRO,85
629,REDUCTION,2022-07-01,BASIC,53
632,REDUCTION,2022-06-01,BASIC,53
637,REDUCTION,2021-12-01,BASIC,43
638,REDUCTION,2022-08-01,BASIC,53
639,REDUCTION,2022-02-01,BASIC,53
647,REDUCTION,2022-03-01,PRO,85
657,REDUCTION,2022-10-01,BASIC,53
659,REDUCTION,2022-09-01,BASIC,53
665,REDUCTION,2022-04-01,BASIC,53
670,REDUCTION,2022-07-01,BASIC,53
673,REDUCTION,2022-02-01,BASIC,53
675,REDUCTION,2022-09-01,BASIC,53
678,REDUCTION,2021-07-01,PRO,75
680,REDUCTION,2022-01-01,BASIC,53
685,REDUCTION,2022-11-01,BASIC,53
686,REDUCTION,2021-05-01,BASIC,43
696,REDUCTION,2021-09-01,BASIC,43
699,REDUCTION,2022-04-01,PRO,85
700,REDUCTION,2022-07-01,BASIC,53
714,REDUCTION,2020-10-01,BASIC,33
717,REDUCTION,2021-01-01,BASIC,43
721,REDUCTION,2021-05-01,PRO,75
723,REDUCTION,2021-10-01,BASIC,43
724,REDUCTION,2020-06-01,BASIC,33
730,REDUCTION,2022-04-01,BASIC,53
731,REDUCTION,2022-07-01,BASIC,53
733,REDUCTION,2022-02-01,PRO,85
734,REDUCTION,2022-08-01,BASIC,53
741,REDUCTION,2022-03-01,BASIC,53
746,REDUCTION,2021-03-01,PRO,75
748,REDUCTION,2022-07-01,BASIC,53
752,REDUCTION,2021-09-01,BASIC,43
756,REDUCTION,2021-07-01,BASIC,43
757,REDUCTION,2022-01-01,BASIC,53
762,REDUCTION,2022-03-01,PRO,85
771,REDUCTION,2022-03-01,BASIC,53
772,REDUCTION,2021-07-01,BASIC,43
775,REDUCTION,2022-11-01,BASIC,53
781,REDUCTION,2021-10-01,BASIC,43
784,REDUCTION,2022-02-01,PRO,85
790,REDUCTION,2021-02-01,BASIC,43
791,REDUCTION,2020-05-01,BASIC,33
794,REDUCTION,2021-08-01,BASIC,43
797,REDUCTION,2022-05-01,BASIC,53
800,REDUCTION,2022-10-01,PRO,85
806,REDUCTION,2020-04-01,BASIC,33
810,REDUCTION,2021-03-01,BASIC,43
816,REDUCTION,2020-11-01,BASIC,33
817,REDUCTION,2022-07-01,BASIC,53
821,REDUCTION,2022-05-01,PRO,85
825,REDUCTION,2021-03-01,BASIC,43
826,REDUCTION,2022-10-01,BASIC,53
837,REDUCTION,2022-08-01,BASIC,53
848,REDUCTION,2021-04-01,PRO,75
849,REDUCTION,2020-12-01,BASIC,33
850,REDUCTION,2022-10-01,BASIC,53
864,REDUCTION,2022-08-01,PRO,85
867,REDUCTION,2022-08-01,PRO,85
871,REDUCTION,2022-11-01,PRO,85
874,REDUCTION,2022-09-01,BASIC,53
882,REDUCTION,2022-10-01,BASIC,53
902,REDUCTION,2021-05-01,BASIC,43
905,REDUCTION,2022-10-01,BASIC,53
907,REDUCTION,2021-12-01,BASIC,43
912,REDUCTION,2021-02-01,PRO,75
915,REDUCTION,2021-06-01,PRO,75
916,REDUCTION,2022-10-01,BASIC,53
924,REDUCTION,2022-09-01,PRO,85
925,REDUCTION,2021-09-01,BASIC,43
932,REDUCTION,2022-03-01,PRO,85
933,REDUCTION,2022-10-01,BASIC,53
934,REDUCTION,2022-01-01,PRO,85
936,REDUCTION,2021-09-01,BASIC,43
938,REDUCTION,2022-07-01,BASIC,53
941,REDUCTION,2021-07-01,BASIC,43
942,REDUCTION,2021-11-01,BASIC,43
944,REDUCTION,2022-10-01,BASIC,53
949,REDUCTION,2022-09-01,PRO,85
954,REDUCTION,2021-10-01,PRO,75
955,REDUCTION,2022-08-01,BASIC,53
956,REDUCTION,2022-08-01,BASIC,53
959,REDUCTION,2022-03-01,BASIC,53
964,REDUCTION,2021-07-01,BASIC,43
967,REDUCTION,2022-10-01,BASIC,53
968,REDUCTION,2022-05-01,BASIC,53
969,REDUCTION,2022-04-01,BASIC,53
970,REDUCTION,2022-02-01,PRO,85
971,REDUCTION,2022-02-01,BASIC,53
973,REDUCTION,2022-10-01,BASIC,53
976,REDUCTION,2021-11-01,PRO,75
978,REDUCTION,2022-08-01,BASIC,53
988,REDUCTION,2020-05-01,PRO,65
994,REDUCTION,2021-02-01,BASIC,43
995,REDUCTION,2020-06-01,PRO,65
997,REDUCTION,2021-06-01,BASIC,43
999,REDUCTION,2020-07-01,BASIC,33
1006,REDUCTION,2022-11-01,BASIC,53
1008,REDUCTION,2021-08-01,BASIC,43
1009,REDUCTION,2022-02-01,BASIC,53
1020,REDUCTION,2021-06-01,BASIC,43
1028,REDUCTION,2021-02-01,BASIC,43
1034,REDUCTION,2022-02-01,BASIC,53
1038,REDUCTION,2021-12-01,BASIC,43
1039,REDUCTION,2021-05-01,PRO,75
1048,REDUCTION,2021-09-01,BASIC,43
1053,REDUCTION,2020-08-01,PRO,65
1060,REDUCTION,2022-05-01,BASIC,53
1068,REDUCTION,2021-04-01,PRO,75
1077,REDUCTION,2021-10-01,BASIC,43
1083,REDUCTION,2022-04-01,PRO,85
1086,REDUCTION,2021-09-01,BASIC,43
1088,REDUCTION,2021-06-01,BASIC,43
1093,REDUCTION,2021-07-01,BASIC,43
1095,REDUCTION,2021-06-01,PRO,75
1097,REDUCTION,2022-09-01,BASIC,53
1100,REDUCTION,2022-03-01,BASIC,53
1111,REDUCTION,2022-01-01,BASIC,53
1114,REDUCTION,2022-10-01,BASIC,53
1118,REDUCTION,2022-09-01,BASIC,53
1119,REDUCTION,2022-04-01,PRO,85
1123,REDUCTION,2021-10-01,BASIC,43
1124,REDUCTION,2021-02-01,BASIC,43
1131,REDUCTION,2022-07-01,BASIC,53
1132,REDUCTION,2021-02-01,BASIC,43
1137,REDUCTION,2022-07-01,BASIC,53
1138,REDUCTION,2022-10-01,PRO,85
1146,REDUCTION,2022-02-01,BASIC,53
1147,REDUCTION,2022-10-01,PRO,85
1149,REDUCTION,2022-11-01,BASIC,53
1150,REDUCTION,2021-09-01,PRO,75
1157,REDUCTION,2021-12-01,BASIC,43
1159,REDUCTION,2021-12-01,PRO,75
1160,REDUCTION,2022-04-01,BASIC,53
1161,REDUCTION,2022-08-01,PRO,85
1167,REDUCTION,2021-07-01,PRO,75
1169,REDUCTION,2021-11-01,PRO,75
1172,REDUCTION,2020-08-01,BASIC,33
1175,REDUCTION,2022-04-01,BASIC,53
1180,REDUCTION,2022-04-01,BASIC,53
1181,REDUCTION,2022-08-01,BASIC,53
1186,REDUCTION,2021-12-01,PRO,75
1192,REDUCTION,2022-10-01,BASIC,53
1194,REDUCTION,2021-06-01,BASIC,43
1198,REDUCTION,2021-04-01,BASIC,43
1202,REDUCTION,2022-02-01,PRO,85
1208,REDUCTION,2021-07-01,BASIC,43
1209,REDUCTION,2021-08-01,PRO,75
1214,REDUCTION,2022-06-01,BASIC,53
1225,REDUCTION,2020-08-01,BASIC,33
1226,REDUCTION,2020-12-01,BASIC,33
1228,REDUCTION,2021-03-01,BASIC,43
1229,REDUCTION,2022-03-01,BASIC,53
1231,REDUCTION,2022-05-01,BASIC,53
1236,REDUCTION,2021-09-01,BASIC,43
1240,REDUCTION,2022-10-01,BASIC,53
1241,REDUCTION,2022-11-01,BASIC,53
1251,REDUCTION,2022-08-01,BASIC,53
1252,REDUCTION,2021-04-01,BASIC,43
1257,REDUCTION,2022-08-01,PRO,85
1260,REDUCTION,2022-02-01,PRO,85
1261,REDUCTION,2022-06-01,PRO,85
1264,REDUCTION,2022-04-01,BASIC,53
1268,REDUCTION,2021-11-01,BASIC,43
1274,REDUCTION,2022-05-01,PRO,85
1276,REDUCTION,2021-04-01,BASIC,43
1280,REDUCTION,2022-06-01,BASIC,53
1288,REDUCTION,2021-04-01,PRO,75
1292,REDUCTION,2021-09-01,BASIC,43
1295,REDUCTION,2022-02-01,BASIC,53
1299,REDUCTION,2022-05-01,BASIC,53
1303,REDUCTION,2020-06-01,BASIC,33
1305,REDUCTION,2021-03-01,BASIC,43
1309,REDUCTION,2022-06-01,BASIC,53
1311,REDUCTION,2022-04-01,BASIC,53
1316,REDUCTION,2022-05-01,PRO,85
1317,REDUCTION,2022-11-01,BASIC,53
1325,REDUCTION,2022-05-01,BASIC,53
1326,REDUCTION,2021-06-01,BASIC,43
1332,REDUCTION,2022-08-01,BASIC,53
1340,REDUCTION,2020-04-01,BASIC,33
1341,REDUCTION,2020-09-01,BASIC,33
1345,REDUCTION,2022-11-01,BASIC,53
1348,REDUCTION,2022-07-01,PRO,85
1354,REDUCTION,2022-01-01,BASIC,53
1364,REDUCTION,2022-09-01,BASIC,53
1376,REDUCTION,2022-09-01,BASIC,53
1378,REDUCTION,2022-11-01,BASIC,53
1387,REDUCTION,2022-10-01,BASIC,53
1390,REDUCTION,2021-10-01,BASIC,43
1391,REDUCTION,2022-04-01,BASIC,53
1393,REDUCTION,2021-04-01,BASIC,43
1403,REDUCTION,2021-09-01,PRO,75
1410,REDUCTION,2022-10-01,BASIC,53
1413,REDUCTION,2021-10-01,BASIC,43
1416,REDUCTION,2021-02-01,BASIC,43
1423,REDUCTION,2020-08-01,BASIC,33
1426,REDUCTION,2020-06-01,PRO,65
1431,REDUCTION,2022-04-01,BASIC,53
1434,REDUCTION,2021-09-01,BASIC,43
1442,REDUCTION,2022-03-01,PRO,85
1444,REDUCTION,2022-01-01,BASIC,53
1451,REDUCTION,2021-10-01,BASIC,43
1453,REDUCTION,2021-04-01,BASIC,43
1469,REDUCTION,2021-08-01,BASIC,43
1470,REDUCTION,2022-11-01,BASIC,53
1476,REDUCTION,2022-11-01,PRO,85
1477,REDUCTION,2022-09-01,BASIC,53
1479,REDUCTION,2022-09-01,BASIC,53
1487,REDUCTION,2020-12-01,BASIC,33
1492,REDUCTION,2022-03-01,BASIC,53
1494,REDUCTION,2022-10-01,BASIC,53
1497,REDUCTION,2022-01-01,PRO,85
1506,REDUCTION,2022-03-01,BASIC,53
1508,REDUCTION,2021-08-01,BASIC,43
1512,REDUCTION,2022-03-01,BASIC,53
1521,REDUCTION,2022-07-01,BASIC,53
1529,REDUCTION,2022-06-01,BASIC,53
1535,REDUCTION,2022-03-01,PRO,85
1537,REDUCTION,2021-08-01,PRO,75
1539,REDUCTION,2021-10-01,BASIC,43
1541,REDUCTION,2022-04-01,PRO,85
1544,REDUCTION,2021-09-01,BASIC,43
1546,REDUCTION,2021-08-01,BASIC,43
1552,REDUCTION,2021-09-01,PRO,75
1553,REDUCTION,2022-09-01,BASIC,53
1565,REDUCTION,2022-08-01,BASIC,53
1577,REDUCTION,2021-10-01,BASIC,43
1578,REDUCTION,2021-06-01,PRO,75
1581,REDUCTION,2022-08-01,BASIC,53
1582,REDUCTION,2022-11-01,BASIC,53
1593,REDUCTION,2022-10-01,BASIC,53
1610,REDUCTION,2020-06-01,BASIC,33
1614,REDUCTION,2022-06-01,PRO,85
1616,REDUCTION,2022-03-01,BASIC,53
1620,REDUCTION,2021-08-01,BASIC,43
1622,REDUCTION,2022-05-01,BASIC,53
1624,REDUCTION,2021-05-01,BASIC,43
1628,REDUCTION,2022-08-01,BASIC,53
1630,REDUCTION,2022-07-01,PRO,85
1631,REDUCTION,2022-06-01,BASIC,53
1635,REDUCTION,2020-08-01,BASIC,33
1636,REDUCTION,2020-04-01,BASIC,33
1639,REDUCTION,2020-09-01,PRO,65
1640,REDUCTION,2021-10-01,PRO,75
1642,REDUCTION,2022-01-01,BASIC,53
1644,REDUCTION,2022-08-01,BASIC,53
1648,REDUCTION,2021-01-01,PRO,75
1649,REDUCTION,2022-08-01,BASIC,53
1654,REDUCTION,2020-10-01,PRO,65
1659,REDUCTION,2021-12-01,PRO,75
1665,REDUCTION,2021-06-01,BASIC,43
1667,REDUCTION,2021-03-01,BASIC,43
1670,REDUCTION,2022-10-01,PRO,85
1672,REDUCTION,2022-04-01,BASIC,53
1678,REDUCTION,2020-04-01,BASIC,33
1679,REDUCTION,2022-01-01,BASIC,53
1686,REDUCTION,2022-07-01,BASIC,53
1689,REDUCTION,2021-06-01,PRO,75
1702,REDUCTION,2021-10-01,PRO,75
1703,REDUCTION,2022-04-01,BASIC,53
1709,REDUCTION,2022-02-01,BASIC,53
1711,REDUCTION,2022-03-01,BASIC,53
1714,REDUCTION,2021-09-01,BASIC,43
1720,REDUCTION,2022-04-01,BASIC,53
1729,REDUCTION,2021-12-01,BASIC,43
1735,REDUCTION,2021-09-01,PRO,75
1739,REDUCTION,2022-05-01,BASIC,53
1744,REDUCTION,2022-03-01,BASIC,53
1748,REDUCTION,2022-03-01,PRO,85
1758,REDUCTION,2022-11-01,BASIC,53
1760,REDUCTION,2021-02-01,BASIC,43
1762,REDUCTION,2022-08-01,PRO,85
1764,REDUCTION,2022-06-01,PRO,85
1766,REDUCTION,2020-11-01,BASIC,33
1768,REDUCTION,2022-02-01,BASIC,53
1769,REDUCTION,2021-04-01,BASIC,43
1773,REDUCTION,2022-03-01,BASIC,53
1780,REDUCTION,2021-07-01,PRO,75
1786,REDUCTION,2022-11-01,BASIC,53
1788,REDUCTION,2022-11-01,BASIC,53
1790,REDUCTION,2022-09-01,BASIC,53
1793,REDUCTION,2022-03-01,BASIC,53
1797,REDUCTION,2022-03-01,BASIC,53
1799,REDUCTION,2022-10-01,PRO,85
1800,REDUCTION,2022-03-01,BASIC,53
1802,REDUCTION,2020-11-01,BASIC,33
1805,REDUCTION,2022-09-01,BASIC,53
1810,REDUCTION,2021-05-01,BASIC,43
1816,REDUCTION,2021-09-01,BASIC,43
1817,REDUCTION,2022-08-01,BASIC,53
1820,REDUCTION,2022-06-01,BASIC,53
1825,REDUCTION,2021-03-01,PRO,75
1826,REDUCTION,2022-09-01,BASIC,53
1827,REDUCTION,2022-10-01,PRO,85
1834,REDUCTION,2022-11-01,BASIC,53
1839,REDUCTION,2022-02-01,BASIC,53
1843,REDUCTION,2022-08-01,BASIC,53
1851,REDUCTION,2021-04-01,BASIC,43
1853,REDUCTION,2021-11-01,BASIC,43
1861,REDUCTION,2022-07-01,BASIC,53
1869,REDUCTION,2020-06-01,PRO,65
1871,REDUCTION,2020-12-01,BASIC,33
1872,REDUCTION,2022-04-01,BASIC,53
1879,REDUCTION,2022-04-01,BASIC,53
1882,REDUCTION,2021-09-01,BASIC,43
1884,REDUCTION,2020-10-01,PRO,65
1889,REDUCTION,2021-01-01,PRO,75
1890,REDUCTION,2022-02-01,PRO,85
1891,REDUCTION,2022-03-01,PRO,85
1896,REDUCTION,2022-07-01,BASIC,53
1898,REDUCTION,2021-06-01,BASIC,43
1906,REDUCTION,2022-11-01,PRO,85
1912,REDUCTION,2022-03-01,BASIC,53
1923,REDUCTION,2022-07-01,PRO,85
1928,REDUCTION,2022-08-01,PRO,85
1929,REDUCTION,2021-03-01,BASIC,43
1933,REDUCTION,2022-02-01,PRO,85
1935,REDUCTION,2021-08-01,PRO,75
1939,REDUCTION,2021-07-01,BASIC,43
1942,REDUCTION,2021-08-01,PRO,75
1947,REDUCTION,2021-06-01,BASIC,43
1948,REDUCTION,2021-09-01,BASIC,43
1949,REDUCTION,2021-07-01,BASIC,43
1954,REDUCTION,2022-09-01,PRO,85
1958,REDUCTION,2022-10-01,BASIC,53
1971,REDUCTION,2021-10-01,BASIC,43
1972,REDUCTION,2022-10-01,PRO,85
1981,REDUCTION,2022-06-01,BASIC,53
1984,REDUCTION,2022-06-01,BASIC,53
1991,REDUCTION,2022-11-01,PRO,85
1994,REDUCTION,2021-08-01,BASIC,43
2002,REDUCTION,2022-11-01,BASIC,53
2006,REDUCTION,2022-04-01,BASIC,53
2008,REDUCTION,2021-12-01,BASIC,43
2009,REDUCTION,2021-06-01,PRO,75
2010,REDUCTION,2022-02-01,BASIC,53
2015,REDUCTION,2021-08-01,BASIC,43
2018,REDUCTION,2022-05-01,BASIC,53
2021,REDUCTION,2021-05-01,BASIC,43
2026,REDUCTION,2022-03-01,BASIC,53
2031,REDUCTION,2020-05-01,BASIC,33
2032,REDUCTION,2022-10-01,BASIC,53
2033,REDUCTION,2022-06-01,BASIC,53
2043,REDUCTION,2022-03-01,PRO,85
2045,REDUCTION,2021-09-01,PRO,75
2054,REDUCTION,2022-01-01,BASIC,53
2057,REDUCTION,2022-09-01,BASIC,53
2058,REDUCTION,2021-05-01,PRO,75
2059,REDUCTION,2021-07-01,BASIC,43
2062,REDUCTION,2021-08-01,BASIC,43
2067,REDUCTION,2021-08-01,BASIC,43
2069,REDUCTION,2022-09-01,PRO,85
2075,REDUCTION,2022-10-01,BASIC,53
2078,REDUCTION,2022-03-01,BASIC,53
2081,REDUCTION,2022-09-01,BASIC,53
2082,REDUCTION,2022-09-01,BASIC,53
2083,REDUCTION,2021-01-01,BASIC,43
2084,REDUCTION,2022-06-01,BASIC,53
2085,REDUCTION,2022-02-01,BASIC,53
2089,REDUCTION,2022-11-01,BASIC,53
2092,REDUCTION,2022-04-01,BASIC,53
2094,REDUCTION,2022-04-01,BASIC,53
2099,REDUCTION,2022-04-01,PRO,85
2108,REDUCTION,2021-09-01,BASIC,43
2109,REDUCTION,2021-02-01,PRO,75
2111,REDUCTION,2021-11-01,BASIC,43
2114,REDUCTION,2022-03-01,PRO,85
2121,REDUCTION,2022-04-01,PRO,85
2123,REDUCTION,2021-09-01,BASIC,43
2125,REDUCTION,2021-04-01,BASIC,43
2126,REDUCTION,2020-10-01,PRO,65
2129,REDUCTION,2022-02-01,PRO,85
2130,REDUCTION,2022-07-01,BASIC,53
2131,REDUCTION,2021-08-01,BASIC,43
2138,REDUCTION,2021-05-01,PRO,75
2143,REDUCTION,2022-11-01,BASIC,53
2146,REDUCTION,2022-01-01,BASIC,53
2152,REDUCTION,2022-02-01,BASIC,53
2156,REDUCTION,2021-01-01,BASIC,43
2157,REDUCTION,2021-12-01,PRO,75
2158,REDUCTION,2021-10-01,BASIC,43
2159,REDUCTION,2022-09-01,PRO,85
2161,REDUCTION,2021-06-01,PRO,75
2168,REDUCTION,2022-10-01,BASIC,53
2177,REDUCTION,2021-07-01,PRO,75
2179,REDUCTION,2022-09-01,BASIC,53
2181,REDUCTION,2021-02-01,PRO,75
2182,REDUCTION,2022-08-01,BASIC,53
2183,REDUCTION,2022-04-01,BASIC,53
2186,REDUCTION,2021-12-01,BASIC,43
2198,REDUCTION,2021-12-01,BASIC,43
2201,REDUCTION,2022-08-01,BASIC,53
2203,REDUCTION,2022-04-01,BASIC,53
2204,REDUCTION,2022-11-01,BASIC,53
2212,REDUCTION,2022-04-01,BASIC,53
2213,REDUCTION,2022-10-01,PRO,85
2222,REDUCTION,2022-10-01,BASIC,53
2225,REDUCTION,2022-09-01,BASIC,53
2226,REDUCTION,2020-12-01,BASIC,33
2228,REDUCTION,2021-11-01,BASIC,43
2242,REDUCTION,2021-06-01,PRO,75
2248,REDUCTION,2021-11-01,PRO,75
2253,REDUCTION,2022-10-01,BASIC,53
2256,REDUCTION,2022-08-01,BASIC,53
2259,REDUCTION,2020-09-01,PRO,65
2260,REDUCTION,2022-02-01,BASIC,53
2261,REDUCTION,2022-04-01,BASIC,53
2266,REDUCTION,2020-10-01,BASIC,33
2269,REDUCTION,2022-01-01,PRO,85
2278,REDUCTION,2020-06-01,PRO,65
2287,REDUCTION,2022-11-01,BASIC,53
2288,REDUCTION,2022-10-01,PRO,85
2289,REDUCTION,2022-02-01,BASIC,53
2296,REDUCTION,2020-08-01,BASIC,33
2302,REDUCTION,2022-03-01,BASIC,53
2306,REDUCTION,2022-09-01,BASIC,53
2313,REDUCTION,2021-12-01,BASIC,43
2328,REDUCTION,2022-07-01,BASIC,53
2329,REDUCTION,2022-11-01,BASIC,53
2334,REDUCTION,2022-05-01,BASIC,53
2336,REDUCTION,2021-03-01,BASIC,43
2342,REDUCTION,2021-11-01,PRO,75
2351,REDUCTION,2022-02-01,PRO,85
2352,REDUCTION,2021-12-01,BASIC,43
2357,REDUCTION,2021-07-01,PRO,75
2360,REDUCTION,2021-12-01,BASIC,43
2373,REDUCTION,2022-03-01,BASIC,53
2379,REDUCTION,2022-01-01,PRO,85
2392,REDUCTION,2022-05-01,PRO,85
2398,REDUCTION,2022-03-01,BASIC,53
2400,REDUCTION,2022-08-01,PRO,85
2403,REDUCTION,2021-06-01,BASIC,43
2405,REDUCTION,2021-06-01,PRO,75
2408,REDUCTION,2022-09-01,PRO,85
2413,REDUCTION,2022-11-01,BASIC,53
2430,REDUCTION,2022-05-01,BASIC,53
2434,REDUCTION,2022-11-01,BASIC,53
2439,REDUCTION,2022-09-01,BASIC,53
